s,x,y,z
0.109655172414,-2.11100494554e-12,0.044263773729,0.0966634384885
0.110344827586,-2.12075244937e-12,0.0447871136901,0.097112591453
0.111034482759,-2.13031804132e-12,0.0453128720958,0.0975589110686
0.111724137931,-2.13970144232e-12,0.0458410336066,0.0980023843136
0.112413793103,-2.1489023786e-12,0.0463715828128,0.0984429982491
0.113103448276,-2.1579205817e-12,0.0469045042353,0.0988807400199
0.113793103448,-2.16675578852e-12,0.0474397823255,0.0993155968545
0.114482758621,-2.17540774128e-12,0.0479774014662,0.0997475560655
0.115172413793,-2.18387618754e-12,0.0485173459719,0.10017660505
0.115862068966,-2.19216088025e-12,0.0490596000892,0.10060273129
0.116551724138,-2.20026157768e-12,0.0496041479974,0.101025922354
0.11724137931,-2.20817804348e-12,0.0501509738088,0.101446165893
0.117931034483,-2.21591004669e-12,0.0507000615691,0.101863449648
0.118620689655,-2.22345736172e-12,0.0512513952584,0.102277761443
0.119310344828,-2.23081976837e-12,0.0518049587909,0.102689089191
0.12,-2.23799705184e-12,0.0523607360158,0.10309742089
0.12,-2.23799705184e-12,0.0523607360158,0.10309742089
0.120689655172,-2.24497884945e-12,0.052918710718,0.103502744627
0.121379310345,-2.25175480426e-12,0.0534788666179,0.103905048577
0.122068965517,-2.25832471857e-12,0.0540411873725,0.104304321002
0.12275862069,-2.26468840069e-12,0.0546056565756,0.104700550253
0.123448275862,-2.27084566496e-12,0.0551722577582,0.10509372477
0.124137931034,-2.27679633173e-12,0.0557409743893,0.10548383308
0.124827586207,-2.28254022739e-12,0.0563117898761,0.105870863803
0.125517241379,-2.28807718436e-12,0.0568846875644,0.106254805647
0.126206896552,-2.29340704108e-12,0.0574596507395,0.106635647409
0.126896551724,-2.29852964207e-12,0.0580366626262,0.107013377978
0.127586206897,-2.30344483785e-12,0.0586157063897,0.107387986334
0.128275862069,-2.30815248502e-12,0.059196765136,0.107759461547
0.128965517241,-2.31265244624e-12,0.059779821912,0.108127792779
0.129655172414,-2.31694459021e-12,0.0603648597066,0.108492969283
0.130344827586,-2.32102879171e-12,0.0609518614507,0.108854980406
0.131034482759,-2.32490493157e-12,0.061540810018,0.109213815584
0.131724137931,-2.32857289671e-12,0.0621316882254,0.10956946435
0.132413793103,-2.33203258011e-12,0.0627244788336,0.109921916326
0.133103448276,-2.33528388083e-12,0.0633191645472,0.110271161229
0.133793103448,-2.33832670401e-12,0.0639157280158,0.11061718887
0.134482758621,-2.34116096088e-12,0.0645141518341,0.110959989153
0.135172413793,-2.34378656873e-12,0.0651144185425,0.111299552077
0.135862068966,-2.34620345097e-12,0.0657165106278,0.111635867734
0.136551724138,-2.34841153709e-12,0.0663204105232,0.111968926313
0.13724137931,-2.35041076265e-12,0.0669261006096,0.112298718095
0.137931034483,-2.35220106933e-12,0.0675335632152,0.11262523346
0.138620689655,-2.3537824049e-12,0.0681427806169,0.11294846288
0.139310344828,-2.35515472322e-12,0.0687537350402,0.113268396925
0.14,-2.35631798424e-12,0.0693664086599,0.11358502626
0.14,-2.35631798424e-12,0.0693664086599,0.11358502626
